"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.4572277, -87.9339138)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
"(39.78172130000001, -89.6501481)"
"(40.1654922, -89.7567693)"
"(40.5512165, -85.60236429999999)"
"(39.76909, -86.158018)"
"(39.76909, -86.158018)"
"(40.5517876, -85.299706)"
"(40.5512165, -85.60236429999999)"
"(40.5512165, -85.60236429999999)"
"(41.535914, -86.009682)"
"(40.4840863, -84.81970369999999)"
"(40.5978717, -86.5339307)"
"(39.2069886, -86.869174)"
"(40.45597, -84.96941199999999)"
"(40.4547805, -84.9701309)"
"(40.0151118, -105.2611507)"
"(40.9886066, -87.36208359999999)"
"(41.7046412, -85.6991066)"
"(40.6627269, -84.956868)"
"(40.5512165, -85.60236429999999)"
"(40.5512165, -85.60236429999999)"
"(38.2454263, -87.77393409999999)"
"(39.76909, -86.158018)"
"(39.76909, -86.158018)"
"(39.2215234, -86.4256722)"
"(41.5169004, -85.367926)"
"(37.2833606, -96.675303)"
"(39.8376693, -99.8723754)"
"(39.011902, -98.4842465)"
"(39.7864147, -97.8211766)"
"(39.011902, -98.4842465)"
"(39.011902, -98.4842465)"
"(30.5190775, -91.5208624)"
"(31.3112936, -92.4451371)"
"(29.8484932, -91.5548129)"
"(30.5190775, -91.5208624)"
"(39.0457549, -76.64127119999999)"
"(39.6266951, -77.7092014)"
"(39.0457549, -76.64127119999999)"
"(39.2771563, -75.8892565)"
"(39.0457549, -76.64127119999999)"
"(39.0457549, -76.64127119999999)"
"(39.0457549, -76.64127119999999)"
"(39.0457549, -76.64127119999999)"
"(39.3136433, -77.5121972)"
"(39.0457549, -76.64127119999999)"
"(39.0457549, -76.64127119999999)"
""
"(44.2940133, -68.28974629999999)"
"(45.253783, -69.4454689)"
"(44.0550384, -69.49935909999999)"
"(44.1250182, -69.25638)"
"(45.253783, -69.4454689)"
"(45.253783, -69.4454689)"
"(43.677074, -70.72520999999999)"
"(44.2408466, -69.2371012)"
"(44.40564940000001, -69.01318429999999)"
"(45.253783, -69.4454689)"
"(44.4731854, -68.8871183)"
"(45.253783, -69.4454689)"
"(45.253783, -69.4454689)"
"(44.1387738, -70.47073139999999)"
"(45.253783, -69.4454689)"
"(45.253783, -69.4454689)"
"(45.253783, -69.4454689)"
"(45.253783, -69.4454689)"
"(45.253783, -69.4454689)"
"(43.9569359, -69.7579708)"
"(44.3148443, -85.60236429999999)"
"(42.1205502, -86.4769319)"
"(44.3148443, -85.60236429999999)"
"(44.3148443, -85.60236429999999)"
"(43.59554989999999, -84.8136031)"
"(43.7468268, -85.86046619999999)"
"(42.5494511, -86.19382139999999)"
"(42.7130889, -85.4619599)"
"(43.7267755, -84.90841089999999)"
"(44.3148443, -85.60236429999999)"
"(44.3148443, -85.60236429999999)"
"(44.3148443, -85.60236429999999)"
"(44.3148443, -85.60236429999999)"
"(44.3148443, -85.60236429999999)"
"(43.0454677, -85.9787243)"
"(43.7288752, -83.2678475)"
"(44.3148443, -85.60236429999999)"
"(44.3148443, -85.60236429999999)"
"(44.3148443, -85.60236429999999)"
